FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Group A/Medellin Challenger 2014/First Round Matches/M Cuevas v Lipovsek Puches,1449,96412.16,113637.1272,43373.3776,02-09-2014 18:32:12,,
Group A/Medellin Challenger 2014/First Round Matches/Molteni v Souza,1062,55416.32,63434.7956,14860.268,03-09-2014 17:29:14,,
Group A/Medellin Challenger 2014/First Round Matches/Quintero v Bagnis,1233,65791.76,69228.45360000001,10302.9124,03-09-2014 00:50:21,,
Group A/Medellin Challenger 2014/First Round Matches/Salamanca v Spir,1057,52227.74,63549.300200000005,13389.6798,02-09-2014 18:48:23,,
Group A/Medellin Challenger 2014/First Round Matches/Trungelliti v Dellien,434,21010.64,22706.5876,4221.166,02-09-2014 20:05:21,,
Group A/Medellin Challenger 2014/First Round Matches/Turini v J Hernandez,1991,122686.76,156057.1306,24913.2952,02-09-2014 17:38:35,,
Group A/Medellin Challenger 2014/Quarter Final Matches/Alejandro Gonzalez v A Krajicek,12588,927574.67,290401.593,1145533.4578,05-09-2014 23:18:37,,
Group A/Medellin Challenger 2014/Quarter Final Matches/Clezar v Souza,5979,714105.4,833298.4948,162826.5742,05-09-2014 21:48:21,,
Group A/Medellin Challenger 2014/Quarter Final Matches/Lama v Bagnis,1239,72317.99,82216.0812,21057.0284,05-09-2014 18:12:12,,
Group A/Medellin Challenger 2014/Second Round Matches/Alejandro Gonzalez v F De Paula,2203,227164.23,254986.5111,36232.0326,05-09-2014 01:03:34,,
Group A/Medellin Challenger 2014/Second Round Matches/Clezar v Lipovsek Puches,523,80863.8,86874.81480000001,9613.436,04-09-2014 17:29:13,,
Group A/Medellin Challenger 2014/Second Round Matches/Ghem v Odesnik,1708,61844.9,68557.486,20902.5174,04-09-2014 20:37:13,,
Group A/Medellin Challenger 2014/Second Round Matches/J Hernandez v Souza,20894,1509859.86,1579752.5646,837618.9512,04-09-2014 23:33:01,,
Group A/Medellin Challenger 2014/Second Round Matches/Lama v G Mina,2003,70034.52,50872.1816,65208.872,04-09-2014 19:57:30,,
Group A/Medellin Challenger 2014/Second Round Matches/Lapentti v A Krajicek,3331,204157.4,224738.6322,107656.2372,04-09-2014 18:29:42,,
Group A/Medellin Challenger 2014/Second Round Matches/M Arevalo v Salamanca,1580,73674.1,80340.40090000001,38676.896,04-09-2014 20:41:47,,
Group A/Medellin Challenger 2014/Second Round Matches/Trungelliti v Bagnis,4238,332033.96,335206.7176,168365.8302,04-09-2014 18:43:08,,
Group A/Medellin Challenger 2014/Semi Final Matches/A Krajicek v Ghem,3539,246606.48,249373.836,149073.3184,06-09-2014 18:52:26,,
Group A/Medellin Challenger 2014/Semi Final Matches/Souza v Bagnis,4907,340390.56,369239.5636,146394.5722,06-09-2014 20:37:27,,
Group A/Medellin Challenger 2014/The Final/A Krajicek v Souza,5470,469965.33999999997,431452.8306,269449.3762,07-09-2014 18:00:48,,
Group A/Shanghai Challenger 2014/First Round Matches/D Wu v Matsui,721,25494.420000000002,29284.5724,7886.073,02-09-2014 03:27:04,,
Group A/Shanghai Challenger 2014/First Round Matches/Duckworth v E Ymer,1198,91289.04,97680.23300000001,29808.246,02-09-2014 05:36:24,,
Group A/Shanghai Challenger 2014/First Round Matches/Hy Chung v Udomchoke,595,40756.94,35423.0922,18664.89,03-09-2014 05:28:58,,
Group A/Shanghai Challenger 2014/First Round Matches/Jor Thompson v Zhe Li,4782,237309.94,188079.239,188252.5928,03-09-2014 07:36:52,,
Group A/Shanghai Challenger 2014/First Round Matches/Kibi v San Singh,284,19031.42,19481.459000000003,8948.346,03-09-2014 07:12:32,,
Group A/Shanghai Challenger 2014/First Round Matches/L Huang v Uchiyama,574,22525.36,25366.1542,12163.47,02-09-2014 04:25:49,,
Group A/Shanghai Challenger 2014/First Round Matches/Millman v Ze Zhang,739,29484.66,29873.1866,10981.0274,03-09-2014 07:28:51,,
Group A/Shanghai Challenger 2014/First Round Matches/Niki v Takeuchi,629,52866.46,54587.8336,11987.8858,03-09-2014 08:04:36,,
Group A/Shanghai Challenger 2014/First Round Matches/Soeda v J Jung,1694,152268.71,163444.8186,41572.5042,03-09-2014 05:03:32,,
Group A/Shanghai Challenger 2014/First Round Matches/T Yang v Edmund,2018,194859.38,206722.6916,62202.938200000004,03-09-2014 09:07:34,,
Group A/Shanghai Challenger 2014/First Round Matches/Ti Chen v Y Bhambri,1082,46265.1,49840.8562,25281.7522,03-09-2014 08:09:32,,
Group A/Shanghai Challenger 2014/First Round Matches/Vanni v Statham,2150,97603.14,123834.0566,48611.2692,03-09-2014 08:30:03,,
Group A/Shanghai Challenger 2014/First Round Matches/We Zheng v Fabbiano,286,9129.94,9933.1224,4783.1939999999995,02-09-2014 03:33:56,,
Group A/Shanghai Challenger 2014/First Round Matches/Y Bai v S Zhong,429,10796.36,14341.6804,3494.0608,02-09-2014 05:01:39,,
Group A/Shanghai Challenger 2014/First Round Matches/Yo Nishioka v Chu Wang,757,43336.6,47706.9586,17010.453400000002,03-09-2014 04:15:43,,
Group A/Shanghai Challenger 2014/First Round Matches/Yui Ito v Devvarman,2617,147731.53,172852.4428,41798.4222,03-09-2014 10:44:13,,
Group A/Shanghai Challenger 2014/Quarter Final Matches/D Wu v Devvarman,1411,133666.44,150439.4814,15516.028400000001,05-09-2014 04:32:37,,
Group A/Shanghai Challenger 2014/Quarter Final Matches/Soeda v Fabbiano,4125,277732.86,231625.6901,211853.6084,05-09-2014 06:15:51,,
Group A/Shanghai Challenger 2014/Quarter Final Matches/Vanni v Y Bhambri,8853,380291.88,363329.3372,252617.275,05-09-2014 06:51:04,,
Group A/Shanghai Challenger 2014/Quarter Final Matches/Yo Nishioka v Udomchoke,3874,161341.16,151182.6526,105158.4134,05-09-2014 05:29:07,,
Group A/Shanghai Challenger 2014/Second Round Matches/D Wu v Y Bai,640,32990.16,40856.6138,6671.2366,04-09-2014 04:19:47,,
Group A/Shanghai Challenger 2014/Second Round Matches/Duckworth v Yo Nishioka,6605,445220.02,492355.916,173739.192,04-09-2014 08:05:23,,
Group A/Shanghai Challenger 2014/Second Round Matches/Jor Thompson v Fabbiano,1563,83091.16,95941.6722,32698.0562,04-09-2014 03:31:39,,
Group A/Shanghai Challenger 2014/Second Round Matches/Niki v Devvarman,2087,140429.08000000002,164610.82140000002,30725.3658,04-09-2014 06:12:23,,
Group A/Shanghai Challenger 2014/Second Round Matches/Soeda v Uchiyama,1274,110693.06,120093.5724,24871.7992,04-09-2014 07:52:50,,
Group A/Shanghai Challenger 2014/Second Round Matches/T Yang v Y Bhambri,868,52299.14,49570.125199999995,29343.636,04-09-2014 06:18:24,,
Group A/Shanghai Challenger 2014/Second Round Matches/Udomchoke v Millman,5320,336285.39999999997,278712.3144,242106.6048,04-09-2014 06:54:04,,
Group A/Shanghai Challenger 2014/Second Round Matches/Vanni v San Singh,713,45291.22,47424.391800000005,14777.317200000001,04-09-2014 03:53:56,,
Group A/Shanghai Challenger 2014/Semi Final Matches/Fabbiano v Yo Nishioka,5221,383996.73,358389.5315,233644.4752,06-09-2014 07:48:06,,
Group A/Shanghai Challenger 2014/Semi Final Matches/Vanni v Devvarman,5674,265160.0,254254.9126,179543.6274,06-09-2014 05:47:01,,
Group A/Shanghai Challenger 2014/The Final/Yo Nishioka v Devvarman,5739,417557.42,326114.198,300268.1904,07-09-2014 06:16:53,,
Group A/St Remy Challenger 2014/First Round Matches/Botzer v Y Marti,184,10645.3,11666.652600000001,2491.786,02-09-2014 11:34:05,,
Group A/St Remy Challenger 2014/First Round Matches/Burquier v K De Schepper,3997,252853.6,314865.1818,107150.5984,03-09-2014 12:34:04,,
Group A/St Remy Challenger 2014/First Round Matches/Crepaldi v Stakhovsky,2579,278775.48,314096.77880000003,112558.3438,03-09-2014 11:33:57,,
Group A/St Remy Challenger 2014/First Round Matches/Donskoy v Gerasimov,2779,198568.66,121194.436,185388.0396,03-09-2014 14:44:43,,
Group A/St Remy Challenger 2014/First Round Matches/F Martin v Serra,1090,65436.420000000006,69459.6392,23597.7448,02-09-2014 14:07:00,,
Group A/St Remy Challenger 2014/First Round Matches/Kravchuk v Bemelmans,2040,95184.84,91643.9794,79957.2236,02-09-2014 11:25:14,,
Group A/St Remy Challenger 2014/First Round Matches/Lammer v Gicquel,439,24160.46,25281.249,8479.8192,03-09-2014 10:14:16,,
Group A/St Remy Challenger 2014/First Round Matches/Mahut v Ri Becker,1238,131612.58,138943.0794,38862.01,02-09-2014 17:32:04,,
Group A/St Remy Challenger 2014/First Round Matches/Molchanov v Klec,1111,107655.95999999999,115163.6526,32113.8898,03-09-2014 12:36:31,,
Group A/St Remy Challenger 2014/First Round Matches/Moriya v Millot,1052,73995.06,77761.66040000001,37141.027799999996,02-09-2014 10:51:23,,
Group A/St Remy Challenger 2014/First Round Matches/Ouanna v Gombos,3692,339038.58,377554.5868,140748.9894,02-09-2014 13:55:28,,
Group A/St Remy Challenger 2014/First Round Matches/P Mathieu v A Zverev,1697,250549.80000000002,252192.7284,58651.4822,03-09-2014 16:58:17,,
Group A/St Remy Challenger 2014/First Round Matches/Shcherba v Chazal,342,13534.220000000001,13591.1846,10590.342999999999,03-09-2014 11:05:59,,
Group A/St Remy Challenger 2014/First Round Matches/Vaisse v M Fischer,2839,170997.18,193861.0356,68482.4934,02-09-2014 15:30:20,,
Group A/St Remy Challenger 2014/First Round Matches/Veger v P Herbert,1175,69998.48,76071.7272,19978.1522,02-09-2014 12:51:28,,
Group A/St Remy Challenger 2014/Quarter Final Matches/A Zverev v P Herbert,6430,335898.17,310467.832,246189.6506,05-09-2014 11:51:06,,
Group A/St Remy Challenger 2014/Quarter Final Matches/Chazal v Stakhovsky,1655,219861.74,226986.8158,147404.312,05-09-2014 17:07:50,,
Group A/St Remy Challenger 2014/Quarter Final Matches/Mahut v Gombos,4460,267753.32,296962.3722,113556.5658,05-09-2014 15:35:08,,
Group A/St Remy Challenger 2014/Quarter Final Matches/Millot v Molchanov,2773,157691.8,182891.485,43929.3654,05-09-2014 13:56:11,,
Group A/St Remy Challenger 2014/Second Round Matches/A Zverev v Guez,1192,107664.70999999999,118874.6621,14320.7318,04-09-2014 13:17:46,,
Group A/St Remy Challenger 2014/Second Round Matches/F Martin v Gombos,903,59034.96,63414.1194,19289.4096,04-09-2014 10:14:13,,
Group A/St Remy Challenger 2014/Second Round Matches/Gerasimov v Chazal,2062,128994.2,101496.80040000001,98882.3072,04-09-2014 14:32:52,,
Group A/St Remy Challenger 2014/Second Round Matches/Gicquel v Stakhovsky,3380,252522.80000000002,292183.487,63139.2668,04-09-2014 17:37:15,,
Group A/St Remy Challenger 2014/Second Round Matches/Mahut v Vaisse,1120,131652.18,136465.58000000002,42107.698,04-09-2014 11:39:12,,
Group A/St Remy Challenger 2014/Second Round Matches/Millot v Bemelmans,749,38721.76,42193.7686,13918.6412,04-09-2014 10:51:53,,
Group A/St Remy Challenger 2014/Second Round Matches/Molchanov v K De Schepper,1437,86953.69,91551.5724,34035.563,04-09-2014 12:13:12,,
Group A/St Remy Challenger 2014/Second Round Matches/Y Marti v P Herbert,268,7163.08,7093.8948,4471.6374000000005,04-09-2014 09:44:15,,
Group A/St Remy Challenger 2014/Semi Final Matches/Millot v Stakhovsky,6323,457265.66,438914.824,242965.7818,06-09-2014 14:49:51,,
Group A/St Remy Challenger 2014/Semi Final Matches/P Herbert v Mahut,2245,189607.52,209580.76,47386.845,06-09-2014 13:25:32,,
Group A/St Remy Challenger 2014/The Final/Mahut v Millot,9186,626246.82,554871.4395,415446.2224,07-09-2014 15:37:17,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Abduraimova v S Zheng,1634,149938.22,160413.0804,47791.4888,02-09-2014 10:50:38,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Ai Zhu v Mayr-Achleitner,510,47184.72,48095.9482,30462.2972,02-09-2014 10:11:13,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Buyukakcay v L Kichenok,5147,507696.16000000003,319891.81940000004,462364.3596,02-09-2014 11:58:28,,
Group A/Suzhou Ladies Open 2014/First Round Matches/C Chan v Kumkhum,717,68657.66,73507.4992,14951.3482,01-09-2014 04:09:29,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Cepelova v Webley-Smith,905,65680.34,70153.8776,19247.6252,03-09-2014 03:45:41,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Czink v Martic,2438,222888.92,254750.7178,25674.0058,01-09-2014 06:32:27,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Eguchi v Ar Rodionova,6949,434878.98,523438.9394,186635.4272,01-09-2014 08:08:31,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Friedsam v Xin,319,26685.16,27528.751800000002,5820.06,01-09-2014 05:16:28,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Hozumi v N Kichenok,1013,25170.43,26613.0696,17689.1925,03-09-2014 03:42:57,,
Group A/Suzhou Ladies Open 2014/First Round Matches/L Zhang v Shapatava,1653,88057.78,98431.1876,31600.606,01-09-2014 04:39:52,,
Group A/Suzhou Ladies Open 2014/First Round Matches/L Zhu v Kozlova,786,83673.72,90663.6602,7239.1928,01-09-2014 04:58:22,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Pervak v Y Duan,1167,87911.17,93401.4883,38201.8088,02-09-2014 10:50:18,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Sh Hsieh v R Ozaki,76,1540.74,1634.1388,932.0,01-09-2014 03:46:04,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Yaf Wang v F Liu,617,62752.880000000005,68790.0424,13412.474,01-09-2014 03:43:27,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Yi Yuan v Linette,373,18703.38,19417.8524,5022.186,03-09-2014 03:09:56,,
Group A/Suzhou Ladies Open 2014/First Round Matches/Zh Yang v Yix Li,538,54249.58,57678.499,12032.092,03-09-2014 03:30:47,,
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Cepelova v S Zheng,1325,98058.12,108004.2402,37124.7692,04-09-2014 04:26:31,,
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Eguchi v R Ozaki,1429,90052.7,106455.3768,38344.1172,04-09-2014 06:20:05,,
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Friedsam v Kozlova,792,30756.54,31833.2338,15424.096,04-09-2014 03:53:52,,
Group A/Suzhou Ladies Open 2014/Quarter Final Matches/Y Duan v Mayr-Achleitner,1246,125692.26,130388.552,54948.148,04-09-2014 06:04:31,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/Cepelova v Hozumi,302,41048.42,42582.6914,3109.598,03-09-2014 07:51:33,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/Friedsam v Martic,946,61137.28,67633.2384,16957.5232,03-09-2014 05:23:12,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/L Kichenok v Eguchi,205,10185.14,10138.8668,7969.5192,03-09-2014 05:26:22,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/L Zhang v Kozlova,2750,184791.38,213561.3352,50774.198599999996,03-09-2014 06:21:12,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/Linette v Mayr-Achleitner,1898,137441.68,158866.9886,62211.5118,03-09-2014 08:17:23,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/R Ozaki v C Chan,521,17209.56,19028.0804,4474.082,03-09-2014 04:56:44,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/Y Duan v F Liu,1539,131334.86,138078.8948,103552.678,03-09-2014 07:38:18,,
Group A/Suzhou Ladies Open 2014/Second Round Matches/Zh Yang v S Zheng,91,12836.98,13029.276,3205.75,03-09-2014 07:02:14,,
Group A/Suzhou Ladies Open 2014/Semi Final Matches/Cepelova v Friedsam,2053,152410.48,149722.2826,79477.5748,05-09-2014 03:52:12,,
Group A/Suzhou Ladies Open 2014/Semi Final Matches/Eguchi v Y Duan,1950,131657.04,108932.2282,92346.226,05-09-2014 04:31:56,,
Group A/Suzhou Ladies Open 2014/The Final/Friedsam v Y Duan,1051,97744.71,104191.2957,27897.369,06-09-2014 03:42:21,,
Group A/Tashkent Open 2014/Qualifying Matches/Folts v L Kichenok,777,69527.44,71622.0004,30315.714,06-09-2014 09:32:12,,
Group A/Tashkent Open 2014/Qualifying Matches/Kalashnikova v L Kichenok,3403,227651.02000000002,247604.6166,68919.0882,07-09-2014 10:16:51,,
Group A/Tashkent Open 2014/Qualifying Matches/M Gasparyan v R Ozaki,3716,241297.18,255009.85139999999,102364.4194,07-09-2014 09:28:05,,
Group A/Tashkent Open 2014/Qualifying Matches/Putintseva v Kalashnikova,2397,181741.09,170354.1166,90483.2192,06-09-2014 11:22:56,,
Group A/Tashkent Open 2014/Qualifying Matches/Raina v R Ozaki,1083,57099.03,63090.375700000004,13247.6454,06-09-2014 11:07:20,,
Group A/Tashkent Open 2014/Qualifying Matches/S Sharipova v N Kichenok,1083,53520.0,58808.018000000004,19565.7344,06-09-2014 08:45:12,,
Group A/Tashkent Open 2014/Qualifying Matches/Sirotkina v M Gasparyan,2584,139257.6,145742.7496,45952.2984,06-09-2014 09:15:02,,
Group A/Tashkent Open 2014/Qualifying Matches/Tsurenko v Kuwata,967,90247.86,95865.5046,18007.8428,07-09-2014 07:13:27,,
Group A/Tashkent Open 2014/Qualifying Matches/Tsurenko v Lykina,419,28534.15,29276.6199,7144.354,06-09-2014 07:13:41,,
Group A/Tashkent Open 2014/Qualifying Matches/Vangelova v Kuwata,251,15147.98,15463.8956,5400.618,06-09-2014 07:09:45,,
Group A/Tashkent Open 2014/Qualifying Matches/Zanevska v Ekshibarova,669,47822.66,48807.9342,24191.851,06-09-2014 06:45:43,,
Group A/Tashkent Open 2014/Qualifying Matches/Zanevska v N Kichenok,4794,216130.56,244136.6364,104391.4478,07-09-2014 08:52:55,,
Group A/Tennis Specials 2014/A Murray Specials 2014,69,3283.06,5640.6194,223.2292,04-09-2014 05:33:39,,
Group A/Tennis Specials 2014/Federer Specials 2014,22,194.74,209.8206,18.3428,06-09-2014 22:22:47,,
Group A/Tennis Specials 2014/S Williams Specials 2014,2,4.0,13.6,0.0,07-09-2014 22:14:02,,
Group A/Tennis Specials 2014/Wawrinka Specials 2014,2,20.0,34.0,0.0,04-09-2014 05:34:15,,
Group A/US Open 2014,1924,23500.72,0.0,678324.1182,08-09-2014 23:07:35,,
Group A/US Open 2014/Mens Tournament,51998,2825367.52,36167.8196,27163462.658,08-09-2014 23:07:22,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Berlocq/Mayer v Dodig/Melo,2049,115220.05,109090.18800000001,79036.5482,03-09-2014 21:38:23,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Granollers/Lopez,3968,672059.23,751102.2494999999,302673.2148,07-09-2014 18:03:43,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Klahn/Smyczek,1389,259476.57,276353.5075,51188.08,01-09-2014 16:27:26,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Lipsky/Ram,5897,1049094.9,1192053.3958,247680.025,04-09-2014 18:07:01,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Bryan/Bryan v Marrero/Verdasco,4247,429825.66,480501.404,174924.341,03-09-2014 00:02:51,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Dodig/Melo v Granollers/Lopez,4124,380715.54,494161.3674,95360.6462,04-09-2014 19:07:00,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Granollers/Lopez v Peya/Soares,3504,331464.18,321362.4098,228246.7172,03-09-2014 16:58:17,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Kukushkin/Venus v Peya/Soares,565,47205.380000000005,49379.35660000001,10850.952,01-09-2014 18:06:18,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Lipsky/Ram v Butorac/Klaasen,4201,376566.16000000003,448521.32399999996,109407.8008,02-09-2014 16:31:18,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Paes/Stepanek v Granollers/Lopez,1182,54170.0,53257.3362,27508.5038,01-09-2014 20:00:10,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Pospisil/Sock v Berlocq/Mayer,2873,295801.92,315129.2358,76644.0882,01-09-2014 17:41:08,,
Group A/US Open 2014/Mens Tournament/Doubles Matches/Rojer/Tecau v Marrero/Verdasco,972,80276.94,84371.375,30136.6706,01-09-2014 21:22:03,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer,9245,4025520.03,4162718.6596000004,2922676.0388,03-09-2014 01:18:16,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 01,531,24022.66,16891.6558,21182.0574,02-09-2014 23:43:50,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 02,552,31969.5,34013.8968,14777.9854,03-09-2014 00:32:31,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Bautista Agut v Federer/Game Betting/Set 03,569,35796.22,35612.4198,17003.6824,03-09-2014 01:18:10,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem,10926,3360237.13,3771810.6868000003,1383953.3804,03-09-2014 00:53:53,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 01,16,457.58,437.0962,75.3504,02-09-2014 23:44:22,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 02,25,4308.68,4317.776199999999,599.24,03-09-2014 00:04:31,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Berdych v Thiem/Game Betting/Set 03,12,938.42,794.9825999999999,216.42720000000003,03-09-2014 00:41:59,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils,49898,14782094.95,15930463.077,8025825.548,02-09-2014 20:47:03,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 01,120,4421.379999999999,4325.5226,644.3824,02-09-2014 18:39:44,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 02,472,35339.08,36702.7462,4371.692,02-09-2014 19:18:03,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/G Dimitrov v Monfils/Game Betting/Set 03,318,16503.76,16807.5268,4140.4002,02-09-2014 20:31:37,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon,61950,14792718.61,20369886.3483,3271912.1335,03-09-2014 08:49:35,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 01,21,1925.6200000000001,1374.251,861.1578000000001,02-09-2014 19:04:08,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 02,52,4550.92,5357.1197999999995,0.0,02-09-2014 20:06:08,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 03,376,23665.56,22124.2736,7802.457199999999,02-09-2014 21:11:01,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 04,566,53486.52,56365.6242,14407.041799999999,02-09-2014 21:51:11,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Ma Cilic v G Simon/Game Betting/Set 05,609,65326.38,70845.5446,9577.8344,02-09-2014 22:26:28,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber,12160,4124595.54,4251745.8584,3056091.217,01-09-2014 18:59:37,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 01,33,2457.36,2175.8204,808.5214,01-09-2014 17:02:42,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 02,156,8887.380000000001,9612.0422,414.40020000000004,01-09-2014 17:37:01,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/N Djokovic v Kohlschreiber/Game Betting/Set 03,195,19968.24,21635.942600000002,3123.4498,01-09-2014 18:42:35,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic,38505,10764127.36,6331363.3781,11257888.9943,02-09-2014 03:39:27,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 01,67,8917.76,4635.6426,8015.138199999999,02-09-2014 02:20:35,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 02,29,1761.98,1527.0216,944.7328,02-09-2014 02:50:36,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 03,77,10193.02,11296.264,164.5576,02-09-2014 03:54:36,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 04,102,16882.14,17774.913,1281.214,02-09-2014 04:53:52,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Nishikori v Raonic/Game Betting/Set 05,70,15015.88,16458.7026,5.253800000000001,02-09-2014 06:00:14,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo,49394,16150011.28,21234621.9135,4754914.172,01-09-2014 23:01:37,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 01,305,13256.94,13946.6584,3720.7404,01-09-2014 22:04:21,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 02,331,22132.68,22417.0968,2250.0686,01-09-2014 22:30:17,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 03,137,5717.16,6349.112,424.016,01-09-2014 23:17:02,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/S Wawrinka v Robredo/Game Betting/Set 04,79,10420.16,11766.016,130.6028,02-09-2014 00:36:05,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray,48372,13896521.950000001,17813610.4323,3496876.8518,01-09-2014 21:06:35,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 01,121,4741.599999999999,4297.6414,3147.5966000000003,01-09-2014 19:19:36,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 02,302,19322.02,20077.702,2432.7545999999998,01-09-2014 19:31:00,,
Group A/US Open 2014/Mens Tournament/Fourth Round Matches/Tsonga v A Murray/Game Betting/Set 03,95,10350.84,11849.5162,1233.758,01-09-2014 20:48:06,,
Group A/US Open 2014/Mens Tournament/Player Specials,101,1961.8600000000001,73.21000000000001,8152.5666,03-09-2014 23:29:31,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic,36613,18286732.6,22100011.7882,5495764.0054,04-09-2014 20:48:49,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 01,195,27910.46,15388.687,21080.7622,04-09-2014 19:01:48,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 02,419,44627.92,49598.714199999995,4151.7602,04-09-2014 19:13:37,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Berdych v Ma Cilic/Game Betting/Set 03,469,53852.32,49172.8278,15642.206999999999,04-09-2014 20:11:40,,
Group A/US Open 2014/Mens Tournament/Quarter Final Matches/Monfils v Federer,53530,19439586.88,19476662.9519,12761848.5232,05-09-2014 03:39:01,,
