FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
South Korean Soccer/K League/Fixtures 07 September/Pohang Steelers v FC Seoul/Asian Handicap,10,176.44,7.86,360.1424,,South Korea,Seoul
South Korean Soccer/K League/Fixtures 07 September/Pohang Steelers v FC Seoul/Total Goals,11,491.72,31.9104,1230.3944,,South Korea,Seoul
South Korean Soccer/K League/Fixtures 07 September/Ulsan Hyundai Horang-i v Gyeongnam,10740,247616.17,254375.5966,353785.8192,7/9/14 9:48,South Korea,Seoul
South Korean Soccer/K League/Fixtures 07 September/Ulsan Hyundai Horang-i v Gyeongnam/Asian Handicap,13,257.52,337.965,85.8552,,South Korea,Seoul
South Korean Soccer/K League/Fixtures 07 September/Ulsan Hyundai Horang-i v Gyeongnam/Total Goals,27,565.64,647.2198,310.99,,South Korea,Seoul
Spanish Soccer/Friendly/Fixtures 03 September/Villarreal v Celtic/Asian Handicap,51,2810.8,4646.9054,1473.0816,,Spain,Madrid
Spanish Soccer/Friendly/Fixtures 03 September/Villarreal v Celtic/Total Goals,29,1674.48,5618.7326,1798.2084,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Albacete v Sporting Gijon,17071,534549.32,430331.0387,913744.4038,6/9/14 17:50,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Albacete v Sporting Gijon/Asian Handicap,27,3078.5,4395.4264,11.7746,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Albacete v Sporting Gijon/Total Goals,68,1938.34,1279.712,19695.6336,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Girona v Tenerife,16447,592599.24,645848.2515,784154.0582,6/9/14 19:48,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Girona v Tenerife/Asian Handicap,75,31146.2,4913.5646,54336.0058,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Girona v Tenerife/Girona Total Goals,3,99.22,239.1202,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Girona v Tenerife/Tenerife Total Goals,6,19.54,0,341.1486,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Girona v Tenerife/Total Goals,32,434.54,26.88,19446.1376,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves,17092,684154.3,703213.9973,887994.8272,6/9/14 17:23,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves/Alaves Total Goals,23,591.84,727.9104,1600.4298,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves/Asian Handicap,50,5716.04,3622.7784,5328.377,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves/Osasuna Total Goals,11,442.44,411.4078,795.2362,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Osasuna v Alaves/Total Goals,29,660.96,191.6984,7225.6938,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Recreativo Huelva v Llagostera,13943,527605.42,581504.1175,694682.4854,6/9/14 15:50,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Recreativo Huelva v Llagostera/Asian Handicap,93,66357.54,5975.0986,138735.5026,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Recreativo Huelva v Llagostera/Recreativo Huelva Total Goals,3,41.66,77.4876,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Recreativo Huelva v Llagostera/Total Goals,12,311.96,434.175,1898.26,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Sabadell v Numancia,10636,420054.14,433164.5574,539209.489,6/9/14 17:39,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Sabadell v Numancia/Asian Handicap,7,53.38,78.591,24.6072,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Sabadell v Numancia/Numancia Total Goals,2,7.82,0,21.896,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 06 September/Sabadell v Numancia/Total Goals,98,5931.34,7213.3364,21242.5494,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza,19225,916500.31,962374.029,1286852.014,7/9/14 18:25,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza/Asian Handicap,117,6893,7242.5548,6428.7062,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza/Barcelona B Total Goals,4,7.86,0.5474,84.224,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza/Total Goals,37,8096.24,12706.7272,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Barcelona B v Zaragoza/Zaragoza Total Goals,5,257.72,0,526.3656,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Las Palmas v Lugo,5750,161400.7,197393.0312,312908.786,7/9/14 20:54,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Las Palmas v Lugo/Asian Handicap,4,2014.56,3722.346,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Las Palmas v Lugo/Total Goals,22,1320.06,3193.8918,1546.08,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Leganes v Mallorca,5947,191536.5,169369.0538,380232.046,7/9/14 20:21,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Leganes v Mallorca/Asian Handicap,265,259889.26,278621.662,224513.7448,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Leganes v Mallorca/Leganes Total Goals,4,199.92,673.7304,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Leganes v Mallorca/Mallorca Total Goals,5,400.64,0,869.3888,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Leganes v Mallorca/Total Goals,8,255.64,466.5768,445.642,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Mirandes v Alcorcon,10004,315174.25,353906.8568,447029.3364,7/9/14 16:50,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Mirandes v Alcorcon/Asian Handicap,18,679.48,713.1144,636.6576,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Mirandes v Alcorcon/Mirandes Total Goals,2,27.44,0,104.272,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Mirandes v Alcorcon/Total Goals,37,727.98,477.9444,3811.4264,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis,16574,806783.76,814895.2434,977215.3962,7/9/14 11:05,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis/Asian Handicap,22,809.86,2048.2994,109.1874,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis/Betis Total Goals,8,176.6,117.801,397.1662,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis/Ponferradina Total Goals,2,34.84,122.9852,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Ponferradina v Betis/Total Goals,48,2756.82,9403.768,2503.2352,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Valladolid v Racing Santander,11245,441053.01,503396.6444,499128.2832,7/9/14 18:06,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Valladolid v Racing Santander/Asian Handicap,6,43.48,103.1646,5.6952,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Valladolid v Racing Santander/Total Goals,6,350.28,817.5012,0,,Spain,Madrid
Spanish Soccer/Segunda Division/Fixtures 07 September/Valladolid v Racing Santander/Valladolid Total Goals,6,53.86,281.6878,0,,Spain,Madrid
Spanish Soccer/Spanish Copa Federacion/Fixtures 03 September/CD Llosetense v Binissalem,1834,36750.08,36975.1528,49883.51,3/9/14 18:35,Spain,Madrid
Spanish Soccer/Spanish Copa Federacion/Fixtures 03 September/CE Constancia v UD Poblense,1749,39408.2,38747.9288,38788.0626,3/9/14 18:49,Spain,Madrid
Spanish Soccer/Spanish Cup/Fixtures 03 September/Alcoyano v Pena Deportiva,2265,27127.63,26591.3374,46380.0228,3/9/14 20:18,Spain,Madrid
Spanish Soccer/Spanish Cup/Fixtures 03 September/Leioa v Sestao River,1643,41872.54,43556.5972,36430.1354,3/9/14 19:24,Spain,Madrid
Spanish Soccer/Spanish Cup/Fixtures 03 September/Leioa v Sestao River/Total Goals,2,6.08,0,7.9648,,Spain,Madrid
Spanish Soccer/Superliga (W)/Fixtures 06 September/Ath Bilbao (W) v Sporting de Huelva (W)/Asian Handicap,6,169.06,385.0616,0,,Spain,Madrid
Spanish Soccer/Superliga (W)/Fixtures 07 September/Atl Madrid (W) v Rayo Vallecano (W)/Asian Handicap,10,217.1,75.3424,376.5188,,Spain,Madrid
Spanish Soccer/Superliga (W)/Fixtures 07 September/Barcelona (W) v Collerense (W)/Asian Handicap,2,3.18,0,5.565,,Spain,Madrid
Spanish Soccer/Superliga (W)/Fixtures 07 September/Oviedo Moderno (W) v San Gabriel (W)/Asian Handicap,2,5.96,7.45,0,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 05 September/CF Union Viera v Real Sporting San Jose,9545,190221.86,203203.9732,227129.3194,5/9/14 21:56,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 05 September/CF Union Viera v Real Sporting San Jose/Asian Handicap,4,40.84,52.8468,0,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/CD Berio FT v Deportivo Alaves II,842,12764.94,14292.2044,9789.059,6/9/14 19:53,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/CD Llosetense v CE Constancia,1230,24382.23,24519.0224,19840.2188,6/9/14 18:42,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/CD Santa Ursula v CD Marino,703,11268.94,12297.6466,9249.7882,6/9/14 17:50,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Cadiz CF II v CD San Roque de Cadiz,1908,37651.42,37394.5434,48658.2694,6/9/14 18:40,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Deportivo B v Cerceda,230,8153.77,8241.4179,3859.3184,6/9/14 18:55,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/FC Santfeliuenc v Manlleu,682,19153.18,21623.3562,17092.8796,6/9/14 19:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Manacor v Atletico Rafal,3098,77894.04,78615.268,49791.3022,6/9/14 18:24,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Real Madrid C v Alcobendas Sport,3448,110098.02,65413.7594,144565.1278,6/9/14 17:42,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Real Madrid C v Alcobendas Sport/Asian Handicap,5,29.2,74.41,10.4014,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/SCD Durango v Pasaia Kirol Elkartea,420,5038.73,5466.6072,9421.653,6/9/14 17:50,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Sevilla FC III v AD Ceuta FC,1406,21130.56,19428.7178,18692.8112,6/9/14 12:28,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/Sevilla FC III v AD Ceuta FC/Asian Handicap,2,4.9,8.33,0,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/UD Telde v Lanzarote,1241,21594.22,15558.6182,37895.1206,6/9/14 16:51,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 06 September/UDC Txantrea v Izarra,865,13326.74,14486.2944,11448.1878,6/9/14 17:54,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/AD Alcorcon II v Club Atletico de Pinto,571,7230.26,6543.0894,9431.176,7/9/14 17:50,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/AE Prat v Vilafranca,503,5551.33,7904.478,5848.1984,7/9/14 11:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Albacete Balompie II v Villarrobledo,1197,25208.94,15405.9886,33221.7774,7/9/14 11:29,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Atl Madrid III v Colmenar Viejo,2859,74188.02,79451.4062,87895.5098,7/9/14 8:27,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CD Basconia v Santutxu FC,796,13910.88,13466.6958,8138.3842,7/9/14 11:17,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CD Idoya v Club Atl Valtierrano,562,11286,9978.0056,12005.8062,7/9/14 16:53,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CD Idoya v Club Atl Valtierrano/Asian Handicap,2,4,34.36,0,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CD Santurtzi v CD Aurrera de Vitoria,273,8921.02,7650.1092,12113.3378,7/9/14 11:02,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CD Son Cladera v CF Platges de Calvia,826,20278.64,20357.84,15262.7686,7/9/14 18:58,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CF Molina v CD Minera,337,3630.62,4081.582,3939.7412,7/9/14 19:54,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CF Salmantino v Palencia,309,12878.16,13847.449,16497.0792,7/9/14 11:49,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/CMD San Juan v San Fernando,1553,17764.34,16904.6614,20365.9044,7/9/14 10:51,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Club Atletico Saguntino v Novelda,1667,27500.32,27494.1624,32036.0782,7/9/14 18:49,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Club Atletico Saguntino v Novelda/Asian Handicap,4,95.4,26.1504,446.5188,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Club Haro Deportivo v Naxara CD,521,8836.16,8772.286,8684.0422,7/9/14 17:19,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/EF Alhama v Real Murcia II,865,24556.7,27139.6572,21467.508,7/9/14 18:48,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Estrella CF v CD Vera,478,15576.78,14510.3872,12573.76,7/9/14 12:49,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Europa v UE Castelldefels,837,25243.48,22657.531,29850.3094,7/9/14 18:48,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Huercal-Overa CF v AD Caravaca Vera Cruz,747,12460.28,13436.5448,9927.8254,7/9/14 19:21,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/La Nucia v UD Beniganim,1357,38072.56,32883.098,34944.5876,7/9/14 18:47,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/La Nucia v UD Beniganim/Asian Handicap,14,119.14,164.9272,100.5144,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Laracha CF v Bertamirans FC,243,2693.56,2554.1848,3466.6024,7/9/14 17:49,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Loja v Atarfe Industrial CF,202,3172.32,3148.116,4918.4836,7/9/14 20:25,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Los Molinos CF v CD Ronda,477,5784.89,5006.4271,7125.9548,7/9/14 17:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Los Villares CF v Antequera CF,942,12047.86,11357.4898,11258.9946,7/9/14 19:59,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/MCF Atletico Malagueno v CD Espanol del Alquian,484,10904.47,16270.2084,8256.8782,7/9/14 11:11,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Mairena v Sanluqueno,426,6019.24,4684.621,6220.433,7/9/14 20:20,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Mostoles v CD San Fernando Henares,600,8905.89,5493.2645,11199.0776,7/9/14 11:23,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Muro CF v Paterna CF,1604,48848.92,51118.0228,34083.2792,7/9/14 18:22,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Muro CF v Paterna CF/Asian Handicap,2,4.9,0,4.998,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Navalcarnero v San Sebastian Reyes,478,13692.96,13562.0224,7103.7706,7/9/14 17:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Pena Balsamaiso CF v CD Agoncillo,166,1938.12,1784.731,1001.1714,7/9/14 11:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Pobla Mafumet v CE Sabadell II,126,3663.8,3751.8326,310.461,7/9/14 11:54,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/RC Villalbes v Club Rapido de Bouzas,677,30279.75,31289.813,11443.4596,7/9/14 18:23,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/RSD Alcala v AD Torrejon CF,287,1639.98,1722.1598,1739.4388,7/9/14 11:21,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Rayo Cantabria v CD Cayon,1530,39458.56,38546.8652,42405.3494,7/9/14 17:27,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Rayo Cantabria v CD Cayon/Asian Handicap,47,2674.26,3151.9594,2466.7068,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Recreativo Huelva II v CD Guadalcacin,365,4146.6,3206.9464,3733.7016,7/9/14 10:56,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Ribarroja CF v CD Torrevieja,1169,30926.83,34065.4242,25711.4238,7/9/14 18:26,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Ribarroja CF v CD Torrevieja/Asian Handicap,2,8.14,13.2682,0,,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/SD Gernika Club v CD Lagun Onak,196,2641.24,2800.4452,2374.056,7/9/14 17:47,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/SD Lenense v CD Tuilla,289,3150.42,3123.3622,3327.0128,7/9/14 17:51,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/UCD Burlades v Osasuna B,238,1222.54,1205.251,538.7172,7/9/14 11:56,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/UD Los Barrios v Algeciras,291,4352.56,7059.2746,1473.9974,7/9/14 20:21,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/UE Alcudia v CD Montuiri,1974,35213.24,32901.8854,40245.8646,7/9/14 18:50,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Union Adarve v Pozuelo de Alarcon,357,5099.72,3493.678,4765.7656,7/9/14 9:49,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Union B Lebrijana v Pena Deportiva Rociera,194,11007.76,11731.9688,7048.9712,7/9/14 19:47,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Villarreal CF III v Sporting Club Requena,213,1513.44,1816.3836,606.2864,7/9/14 11:52,Spain,Madrid
Spanish Soccer/Tercera Division/Fixtures 07 September/Zalla UC v Amurrio CF,575,5902.19,4442.2179,6233.7022,7/9/14 17:51,Spain,Madrid
Swedish Soccer/Allsvenskan U19/Fixtures 05 September/Orebro SK FK U19 v Hammarby IF U19,1344,23163.86,23036.0612,29892.7908,5/9/14 18:45,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 05 September/Orebro SK FK U19 v Hammarby IF U19/Asian Handicap,24,3999.66,7781.4862,0,,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 06 September/Djurgardens IF U19 v Alvsjo AIK FF U19,517,13003.34,16674.4944,13194.9138,6/9/14 12:50,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 06 September/Djurgardens IF U19 v Alvsjo AIK FF U19/Asian Handicap,10,1034.66,2438.3016,1629.5974,,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 06 September/IF Elfsborg U19 v Malmo FF U19,987,29010.02,32975.1096,29475.7186,6/9/14 13:10,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 06 September/Kalmar FF U19 v Kristianstads FF U19,337,8013.01,8692.9447,6713.5268,6/9/14 14:40,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 06 September/Mjallby AIF U19 v IFK Goteborg U19,565,15244.02,15262.5338,17635.221,6/9/14 13:45,Sweden,Stockholm
Swedish Soccer/Allsvenskan U19/Fixtures 07 September/GIF Sundsvall U19 v IFK Lulea U19,152,2685.8,2764.9608,1537.3816,7/9/14 14:49,Sweden,Stockholm
Swedish Soccer/International Friendly/Fixtures 04 September/Sweden v Estonia/Asian Handicap,87,3715.68,4773.0598,1616.073,,Sweden,Stockholm
Swedish Soccer/International Friendly/Fixtures 04 September/Sweden v Estonia/Estonia Total Goals,34,450.64,0,3691.401,,Sweden,Stockholm
Swedish Soccer/International Friendly/Fixtures 04 September/Sweden v Estonia/Sweden Total Goals,110,5119.14,3838.8252,12718.4776,,Sweden,Stockholm
Swedish Soccer/International Friendly/Fixtures 04 September/Sweden v Estonia/Total Goals,59,2310.08,89.28,22763.6176,,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 01 September/Sundsvall v Assyriska,21289,614300.99,632044.8462,1132092.923,1/9/14 18:46,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 01 September/Sundsvall v Assyriska/Asian Handicap,117,1153.64,1333.1792,1335.0614,,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 01 September/Sundsvall v Assyriska/Total Goals,55,3042.1,2999.4482,17553.2984,,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 02 September/Syrianska FC v GAIS,32604,1120029.84,913508.1314,1892324.205,2/9/14 18:38,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 02 September/Syrianska FC v GAIS/Asian Handicap,122,11530.54,16447.5062,6129.2976,,Sweden,Stockholm
Swedish Soccer/Superettan/Fixtures 02 September/Syrianska FC v GAIS/Total Goals,56,2282.32,2326.9116,20613.34,,Sweden,Stockholm
Swedish Soccer/Swedish Cup/Fixtures 04 September/Norrby IF v GAIS,7179,171042.68,172224.8304,255117.7504,4/9/14 18:52,Sweden,Stockholm
Swedish Soccer/Swedish Cup/Fixtures 04 September/Norrby IF v GAIS/Asian Handicap,52,8465.06,15029.7628,525.0822,,Sweden,Stockholm
Swedish Soccer/Swedish Cup/Fixtures 04 September/Norrby IF v GAIS/Total Goals,20,370.84,327.6208,1192.9588,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 01 September/Vasteras SK v IK Brage,5237,109610.48,113493.0558,198512.6104,1/9/14 18:54,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 01 September/Vasteras SK v IK Brage/Asian Handicap,39,3154.88,3047.528,2664.9622,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 01 September/Vasteras SK v IK Brage/Total Goals,18,806.32,636.1264,6789.5608,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 06 September/IK Frej v Nykopings BIS,1759,30822.22,28472.7982,59978.1602,6/9/14 15:51,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 06 September/IK Frej v Nykopings BIS/Asian Handicap,7,1724.5,3449,0,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 06 September/IK Frej v Nykopings BIS/Total Goals,7,71.2,69.1554,66.649,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 07 September/AFC Utd v Umea FC,2746,96202.98,96965.6882,109510.0224,7/9/14 14:47,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 07 September/AFC Utd v Umea FC/Asian Handicap,6,3504.72,6380.613,60.1992,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Norra/Fixtures 07 September/AFC Utd v Umea FC/Total Goals,14,458.4,0,1463.2578,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 01 September/Trollhattan v Oddevold,6278,97924.35,99551.3999,193224.221,1/9/14 18:22,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 01 September/Trollhattan v Oddevold/Asian Handicap,7,296.22,211.342,593.7018,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 01 September/Trollhattan v Oddevold/Total Goals,31,650.76,365.94,3741.8434,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 06 September/Skovde AIK v IFK Uddevalla,840,9502.43,9380.8529,23770.2032,6/9/14 15:55,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 06 September/Skovde AIK v IFK Uddevalla/Asian Handicap,11,2327.48,4317.0428,0,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 07 September/Norrby IF v Kristianstads,3513,79748.74,54993.6096,124758.0504,7/9/14 16:56,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 07 September/Norrby IF v Kristianstads/Total Goals,2,7.3,10.147,0,,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 07 September/Trelleborgs v Qviding,3276,98783.32,83055.8248,154022.2414,7/9/14 16:49,Sweden,Stockholm
Swedish Soccer/Swedish Div 1 Sodra/Fixtures 07 September/Trelleborgs v Qviding/Asian Handicap,14,3464.62,6553.1,58.4188,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 05 September/Hassleholms v Limhamn Bunkeflo,2034,59792.28,54738.4486,32115.367,5/9/14 19:49,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 05 September/Hassleholms v Limhamn Bunkeflo/Asian Handicap,11,3452.06,6386.311,0,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Akropolis IF v Sparvagens,297,8715.56,8773.4178,18267.6948,6/9/14 15:49,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Carlstad Utd v Torslanda,592,20587.81,21767.5715,9526.939,6/9/14 14:47,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Carlstad Utd v Torslanda/Asian Handicap,10,3251.42,6015.127,0,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Harnosands v IFK Ostersund,440,4168.88,3906.6252,4820.877,6/9/14 14:49,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Karlbergs BK v Varmdo IF,740,9854.52,11481.0388,7322.3566,6/9/14 13:52,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Karlbergs BK v Varmdo IF/Asian Handicap,3,21.36,0,46.992,,Sweden,Stockholm
Swedish Soccer/Swedish Division 2/Fixtures 06 September/Kvarnby v Prespa Birlik,1182,12560.8,11825.2866,18449.643,6/9/14 12:47,Sweden,Stockholm
